uid,namedLocation,domainID,siteID,plotID,collectDate,processedDate,sampleMaterial,geneticSampleID,laboratoryName,dnaSampleID,dnaSampleCode,internalLabID,testProtocolVersion,nucleicAcidConcentration,inhibitorRemovalRequired,targetGene,targetTaxonGroup,meanCopyNumber,copyNumberStandardDeviation,processedBy,reviewedBy,remarks,publicationDate,release
5e065085-5fe8-411b-94a1-abb4c3f5d12c,TREE_050.basePlot.bgc,D05,TREE,TREE_050,2017-04-18T07:16Z,2018-05-16,water,TREE_050-M-0-31.5-20170418-GEN,Battelle Applied Genomics,TREE_050-M-0-31.5-20170418-GEN-DNA1,,BMI_Plate52WellA3,BMI_qPCR_SOP_v5,36,N,ITS,fungi,44.9,4.4,vMLbKuU6fpFGDhus2H2JJw==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
ff1c8010-7c63-45e9-9fb0-cfbfd19ebe70,TREE_050.basePlot.bgc,D05,TREE,TREE_050,2017-04-18T07:16Z,2018-10-19,water,TREE_050-M-0-31.5-20170418-GEN,Battelle Applied Genomics,TREE_050-M-0-31.5-20170418-GEN-DNA1,,BMI_Plate52WellA3,BMI_qPCR_SOP_v6,36,N,16S,bacteria and archaea,26355.2,2255,EpO2CC/Vy5If8fJunYivVA==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
0e811b75-2393-401c-b4be-8ccf77c58dc7,TREE_050.basePlot.bgc,D05,TREE,TREE_050,2017-04-18T07:43Z,2018-05-15,water,TREE_050-M-36.5-2.5-20170418-GEN,Battelle Applied Genomics,TREE_050-M-36.5-2.5-20170418-GEN-DNA1,,BMI_Plate52WellA5,BMI_qPCR_SOP_v5,18,N,ITS,fungi,111.1,8.7,hZbYwvE98vBgTyr5HWFh7g==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
3de81351-8a1f-4c67-b7c0-0f9af5c17bce,TREE_050.basePlot.bgc,D05,TREE,TREE_050,2017-04-18T07:43Z,2018-05-18,water,TREE_050-M-36.5-2.5-20170418-GEN,Battelle Applied Genomics,TREE_050-M-36.5-2.5-20170418-GEN-DNA1,,BMI_Plate52WellA5,BMI_qPCR_SOP_v5,18,N,16S,bacteria and archaea,146090.2,22445.9,hZbYwvE98vDRFTsfDoExUw==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
82a1a5f7-bad3-4719-baae-15db9c8d52b6,TREE_041.basePlot.bgc,D05,TREE,TREE_041,2017-04-18T14:57Z,2018-05-21,water,TREE_041-O-6.5-31-20170418-GEN,Battelle Applied Genomics,TREE_041-O-6.5-31-20170418-GEN-DNA1,,BMI_Plate53WellB10,BMI_qPCR_SOP_v5,41,N,ITS,fungi,123.3,3.8,hZbYwvE98vByp3o7zwpAsg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
e1df0e1b-ce54-487f-8238-3c7051729390,TREE_041.basePlot.bgc,D05,TREE,TREE_041,2017-04-18T14:57Z,2018-05-23,water,TREE_041-O-6.5-31-20170418-GEN,Battelle Applied Genomics,TREE_041-O-6.5-31-20170418-GEN-DNA1,,BMI_Plate53WellB10,BMI_qPCR_SOP_v5,41,N,16S,bacteria and archaea,48160,8138.8,rxnG2CiGqmvQL0wI6EKm8A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
17433ba1-2187-4aa9-8205-afca474a1219,TREE_001.basePlot.bgc,D05,TREE,TREE_001,2017-04-18T15:10Z,2018-05-22,water,TREE_001-O-1.5-16-20170418-GEN,Battelle Applied Genomics,TREE_001-O-1.5-16-20170418-GEN-DNA1,,BMI_Plate53WellA4,BMI_qPCR_SOP_v5,67,N,16S,bacteria and archaea,84702,10894.6,rxnG2CiGqmvQL0wI6EKm8A==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
c3fc10ff-50b7-4552-94b0-9ff6e0c69b4a,TREE_041.basePlot.bgc,D05,TREE,TREE_041,2017-04-18T15:16Z,2018-05-21,water,TREE_041-O-20.5-39-20170418-GEN,Battelle Applied Genomics,TREE_041-O-20.5-39-20170418-GEN-DNA1,,BMI_Plate53WellB9,BMI_qPCR_SOP_v5,34,N,ITS,fungi,73.5,6.8,hZbYwvE98vByp3o7zwpAsg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
b57067ed-f14d-4551-a7a6-ab4aaddbe5bd,TREE_041.basePlot.bgc,D05,TREE,TREE_041,2017-04-18T15:16Z,2018-05-23,water,TREE_041-O-20.5-39-20170418-GEN,Battelle Applied Genomics,TREE_041-O-20.5-39-20170418-GEN-DNA1,,BMI_Plate53WellB9,BMI_qPCR_SOP_v5,34,N,16S,bacteria and archaea,81588.1,17708.3,rxnG2CiGqmvQL0wI6EKm8A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
e37e103b-0772-44e7-8107-fcbbbdfaa5d4,TREE_001.basePlot.bgc,D05,TREE,TREE_001,2017-04-18T15:30Z,2018-05-21,water,TREE_001-M-13.5-31-20170418-GEN,Battelle Applied Genomics,TREE_001-M-13.5-31-20170418-GEN-DNA1,,BMI_Plate53WellA2,BMI_qPCR_SOP_v5,30,N,ITS,fungi,151.1,4.7,rxnG2CiGqmuSUytwqOQzgQ==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
579eead4-e402-4e3b-952e-5725fe2b3275,TREE_001.basePlot.bgc,D05,TREE,TREE_001,2017-04-18T15:30Z,2018-05-22,water,TREE_001-M-13.5-31-20170418-GEN,Battelle Applied Genomics,TREE_001-M-13.5-31-20170418-GEN-DNA1,,BMI_Plate53WellA2,BMI_qPCR_SOP_v5,30,N,16S,bacteria and archaea,149305.5,48425.5,rxnG2CiGqmvQL0wI6EKm8A==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
75f978d6-b012-4b37-bd10-93fc988a9888,TREE_041.basePlot.bgc,D05,TREE,TREE_041,2017-04-18T15:39Z,2018-05-23,water,TREE_041-M-11.5-2.5-20170418-GEN,Battelle Applied Genomics,TREE_041-M-11.5-2.5-20170418-GEN-DNA1,,BMI_Plate53WellB8,BMI_qPCR_SOP_v5,22,N,16S,bacteria and archaea,105980.9,11730.1,rxnG2CiGqmvQL0wI6EKm8A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
dc53750d-b540-4f15-8453-8315ffe4571c,TREE_041.basePlot.bgc,D05,TREE,TREE_041,2017-04-18T15:39Z,2018-05-21,water,TREE_041-M-11.5-2.5-20170418-GEN,Battelle Applied Genomics,TREE_041-M-11.5-2.5-20170418-GEN-DNA1,,BMI_Plate53WellB8,BMI_qPCR_SOP_v5,22,N,ITS,fungi,49.4,1.1,hZbYwvE98vByp3o7zwpAsg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
b6b78129-10cb-42e1-ae8c-47516b248d60,TREE_001.basePlot.bgc,D05,TREE,TREE_001,2017-04-18T15:53Z,2018-05-21,water,TREE_001-M-36.5-32-20170418-GEN,Battelle Applied Genomics,TREE_001-M-36.5-32-20170418-GEN-DNA1,,BMI_Plate53WellA3,BMI_qPCR_SOP_v5,14,N,ITS,fungi,37.3,1.8,rxnG2CiGqmuSUytwqOQzgQ==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
0a92ebaf-0e34-41b8-a32c-607ffaac2263,TREE_001.basePlot.bgc,D05,TREE,TREE_001,2017-04-18T15:53Z,2018-05-22,water,TREE_001-M-36.5-32-20170418-GEN,Battelle Applied Genomics,TREE_001-M-36.5-32-20170418-GEN-DNA1,,BMI_Plate53WellA3,BMI_qPCR_SOP_v5,14,N,16S,bacteria and archaea,172173.9,13704.6,rxnG2CiGqmvQL0wI6EKm8A==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
cd4f0d65-44f2-4d97-a397-0873c2f53be0,TREE_046.basePlot.bgc,D05,TREE,TREE_046,2017-04-18T16:21Z,2018-05-22,water,TREE_046-M-4-6-20170418-GEN,Battelle Applied Genomics,TREE_046-M-4-6-20170418-GEN-DNA1,,BMI_Plate53WellB12,BMI_qPCR_SOP_v5,18,N,ITS,fungi,80.8,7.5,hZbYwvE98vByp3o7zwpAsg==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
dac9468c-f11c-4f47-826b-c884a23af65e,TREE_046.basePlot.bgc,D05,TREE,TREE_046,2017-04-18T16:21Z,2018-10-19,water,TREE_046-M-4-6-20170418-GEN,Battelle Applied Genomics,TREE_046-M-4-6-20170418-GEN-DNA1,,BMI_Plate53WellB12,BMI_qPCR_SOP_v6,18,N,16S,bacteria and archaea,25507.9,5099.3,EpO2CC/Vy5If8fJunYivVA==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
011847b5-6818-49e7-87b5-a055c6dbb5c7,TREE_014.basePlot.bgc,D05,TREE,TREE_014,2017-04-18T16:30Z,2018-05-22,water,TREE_014-M-6.5-30.5-20170418-GEN,Battelle Applied Genomics,TREE_014-M-6.5-30.5-20170418-GEN-DNA1,,BMI_Plate53WellB7,BMI_qPCR_SOP_v5,22,N,16S,bacteria and archaea,106757.4,12447.7,rxnG2CiGqmvQL0wI6EKm8A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
ccbf8aab-0e09-474d-9843-9b9da824f526,TREE_014.basePlot.bgc,D05,TREE,TREE_014,2017-04-18T16:30Z,2018-05-21,water,TREE_014-M-6.5-30.5-20170418-GEN,Battelle Applied Genomics,TREE_014-M-6.5-30.5-20170418-GEN-DNA1,,BMI_Plate53WellB7,BMI_qPCR_SOP_v5,22,N,ITS,fungi,103.8,16.1,hZbYwvE98vByp3o7zwpAsg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
bd416486-2428-48dd-a795-f303bc110b4d,TREE_014.basePlot.bgc,D05,TREE,TREE_014,2017-04-18T16:55Z,2018-05-22,water,TREE_014-M-31-39-20170418-GEN,Battelle Applied Genomics,TREE_014-M-31-39-20170418-GEN-DNA1,,BMI_Plate53WellB6,BMI_qPCR_SOP_v5,34,N,16S,bacteria and archaea,68416.9,5435.2,rxnG2CiGqmvQL0wI6EKm8A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
1df0c08b-ab8d-4aaa-ac86-0fa3b445c092,TREE_046.basePlot.bgc,D05,TREE,TREE_046,2017-04-18T16:58Z,2018-05-22,water,TREE_046-M-5-21.5-20170418-GEN,Battelle Applied Genomics,TREE_046-M-5-21.5-20170418-GEN-DNA1,,BMI_Plate53WellC1,BMI_qPCR_SOP_v5,8.3,N,16S,bacteria and archaea,272960.3,29018,rxnG2CiGqmvQL0wI6EKm8A==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
e4780b0c-a8ea-4129-a376-18739ba9782d,TREE_046.basePlot.bgc,D05,TREE,TREE_046,2017-04-18T16:58Z,2018-05-21,water,TREE_046-M-5-21.5-20170418-GEN,Battelle Applied Genomics,TREE_046-M-5-21.5-20170418-GEN-DNA1,,BMI_Plate53WellC1,BMI_qPCR_SOP_v5,8.3,N,ITS,fungi,196.8,14.7,rxnG2CiGqmuSUytwqOQzgQ==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
8f7c002d-30b6-4281-8ee2-63ef292b30e0,TREE_046.basePlot.bgc,D05,TREE,TREE_046,2017-04-18T17:20Z,2018-05-22,water,TREE_046-M-33.5-34.5-20170418-GEN,Battelle Applied Genomics,TREE_046-M-33.5-34.5-20170418-GEN-DNA1,,BMI_Plate53WellB11,BMI_qPCR_SOP_v5,16,N,ITS,fungi,49.1,6.1,hZbYwvE98vByp3o7zwpAsg==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
a342fe97-bc00-451e-bfc7-f66c9030219e,TREE_046.basePlot.bgc,D05,TREE,TREE_046,2017-04-18T17:20Z,2018-10-19,water,TREE_046-M-33.5-34.5-20170418-GEN,Battelle Applied Genomics,TREE_046-M-33.5-34.5-20170418-GEN-DNA1,,BMI_Plate53WellB11,BMI_qPCR_SOP_v6,16,N,16S,bacteria and archaea,23486.7,2380.9,EpO2CC/Vy5If8fJunYivVA==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
43ef119e-cb3d-4300-b807-b4628c093ed7,TREE_014.basePlot.bgc,D05,TREE,TREE_014,2017-04-18T17:23Z,2018-05-21,water,TREE_014-M-19.5-8.5-20170418-GEN,Battelle Applied Genomics,TREE_014-M-19.5-8.5-20170418-GEN-DNA1,,BMI_Plate53WellB5,BMI_qPCR_SOP_v5,24,N,ITS,fungi,44.9,1.8,hZbYwvE98vByp3o7zwpAsg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
97d78152-faeb-4cad-a0b7-3003d92da8f2,TREE_014.basePlot.bgc,D05,TREE,TREE_014,2017-04-18T17:23Z,2018-05-22,water,TREE_014-M-19.5-8.5-20170418-GEN,Battelle Applied Genomics,TREE_014-M-19.5-8.5-20170418-GEN-DNA1,,BMI_Plate53WellB5,BMI_qPCR_SOP_v5,24,N,16S,bacteria and archaea,140848.8,2288.8,rxnG2CiGqmvQL0wI6EKm8A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
3fddf7c3-a2b1-4944-a8f1-41fa8147ab9c,TREE_049.basePlot.bgc,D05,TREE,TREE_049,2017-04-18T18:01Z,2018-05-22,water,TREE_049-M-14.5-7-20170418-GEN,Battelle Applied Genomics,TREE_049-M-14.5-7-20170418-GEN-DNA1,,BMI_Plate53WellC2,BMI_qPCR_SOP_v5,15,N,16S,bacteria and archaea,174898.3,77681.6,rxnG2CiGqmvQL0wI6EKm8A==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
bc4b287a-d4fb-4bd5-87de-bdd58021f535,TREE_049.basePlot.bgc,D05,TREE,TREE_049,2017-04-18T18:01Z,2018-05-21,water,TREE_049-M-14.5-7-20170418-GEN,Battelle Applied Genomics,TREE_049-M-14.5-7-20170418-GEN-DNA1,,BMI_Plate53WellC2,BMI_qPCR_SOP_v5,15,N,ITS,fungi,119.4,11.6,rxnG2CiGqmuSUytwqOQzgQ==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
5884b1ed-050a-4a56-bd4a-f69686a500bf,TREE_049.basePlot.bgc,D05,TREE,TREE_049,2017-04-18T18:26Z,2018-05-21,water,TREE_049-M-25.5-5-20170418-GEN,Battelle Applied Genomics,TREE_049-M-25.5-5-20170418-GEN-DNA1,,BMI_Plate53WellC3,BMI_qPCR_SOP_v5,18,N,ITS,fungi,72.8,2.4,rxnG2CiGqmuSUytwqOQzgQ==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
59fa3b38-a24d-4705-917d-7b99bbbe07c2,TREE_049.basePlot.bgc,D05,TREE,TREE_049,2017-04-18T18:26Z,2018-05-22,water,TREE_049-M-25.5-5-20170418-GEN,Battelle Applied Genomics,TREE_049-M-25.5-5-20170418-GEN-DNA1,,BMI_Plate53WellC3,BMI_qPCR_SOP_v5,18,N,16S,bacteria and archaea,121148.9,12029,rxnG2CiGqmvQL0wI6EKm8A==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
cab9184b-085d-483e-b1dc-83790e8d5f21,TREE_049.basePlot.bgc,D05,TREE,TREE_049,2017-04-18T20:00Z,2018-05-22,water,TREE_049-M-9-37.5-20170418-GEN,Battelle Applied Genomics,TREE_049-M-9-37.5-20170418-GEN-DNA1,,BMI_Plate53WellC4,BMI_qPCR_SOP_v5,31,N,16S,bacteria and archaea,64254.1,23600,rxnG2CiGqmvQL0wI6EKm8A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
a18b5abf-a709-42a3-b07e-9c6ba34ca80c,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-04-24T16:22Z,2018-05-22,water,TREE_004-O-7.5-6-20170424-GEN,Battelle Applied Genomics,TREE_004-O-7.5-6-20170424-GEN-DNA1,,BMI_Plate53WellA12,BMI_qPCR_SOP_v5,16,N,ITS,fungi,18.8,0.6,hZbYwvE98vByp3o7zwpAsg==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
3a468cb0-c212-43a5-ba44-9b1d7eb7e3df,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-04-24T16:22Z,2018-10-19,water,TREE_004-O-7.5-6-20170424-GEN,Battelle Applied Genomics,TREE_004-O-7.5-6-20170424-GEN-DNA1,,BMI_Plate53WellA12,BMI_qPCR_SOP_v6,16,N,16S,bacteria and archaea,36209.1,3564.7,EpO2CC/Vy5If8fJunYivVA==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
5efe9363-159b-4b9a-9680-e7fc0fd6ec8f,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-04-24T16:57Z,2018-05-21,water,TREE_004-O-8.5-38-20170424-GEN,Battelle Applied Genomics,TREE_004-O-8.5-38-20170424-GEN-DNA1,,BMI_Plate53WellB1,BMI_qPCR_SOP_v5,27,N,ITS,fungi,47.1,2.1,rxnG2CiGqmuSUytwqOQzgQ==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
0844b70a-e5c1-420c-a816-23e11ce05104,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-04-24T16:57Z,2018-05-22,water,TREE_004-O-8.5-38-20170424-GEN,Battelle Applied Genomics,TREE_004-O-8.5-38-20170424-GEN-DNA1,,BMI_Plate53WellB1,BMI_qPCR_SOP_v5,27,N,16S,bacteria and archaea,154874.5,7555.8,rxnG2CiGqmvQL0wI6EKm8A==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
824dfa8a-c35c-4dd4-828d-fed27053fffa,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-04-24T17:28Z,2018-10-19,water,TREE_004-O-35.5-37.5-20170424-GEN,Battelle Applied Genomics,TREE_004-O-35.5-37.5-20170424-GEN-DNA1,,BMI_Plate53WellA11,BMI_qPCR_SOP_v6,24,N,16S,bacteria and archaea,45074.1,5960.9,EpO2CC/Vy5If8fJunYivVA==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T195537Z,RELEASE-2021
00636f0c-6c71-4fc9-abdc-95566787c975,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-04-24T17:28Z,2018-05-22,water,TREE_004-O-35.5-37.5-20170424-GEN,Battelle Applied Genomics,TREE_004-O-35.5-37.5-20170424-GEN-DNA1,,BMI_Plate53WellA11,BMI_qPCR_SOP_v5,24,N,ITS,fungi,192.6,10.6,hZbYwvE98vByp3o7zwpAsg==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T195537Z,RELEASE-2021
536f0fa0-ee47-4744-aebb-d013471afcae,TREE_001.basePlot.bgc,D05,TREE,TREE_001,2017-07-07T15:07Z,2018-05-09,water,TREE_001-O-37-8.5-20170707-GEN,Battelle Applied Genomics,TREE_001-O-37-8.5-20170707-GEN-DNA1,,BMI_Plate51WellD4,BMI_qPCR_SOP_v5,61,N,ITS,fungi,55.5,6.2,hZbYwvE98vDPiOpe6ZBOfQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T204337Z,RELEASE-2021
96c3494b-a58e-4974-9c48-fc22eae18d81,TREE_001.basePlot.bgc,D05,TREE,TREE_001,2017-07-07T15:07Z,2018-05-10,water,TREE_001-O-37-8.5-20170707-GEN,Battelle Applied Genomics,TREE_001-O-37-8.5-20170707-GEN-DNA1,,BMI_Plate51WellD4,BMI_qPCR_SOP_v5,61,N,16S,bacteria and archaea,76623.2,11660.7,hZbYwvE98vDPiOpe6ZBOfQ==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T204337Z,RELEASE-2021
3cb9ca2d-12fa-43ad-b5c9-d1149e053733,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-07-07T15:24Z,2018-10-09,water,TREE_004-O-1-24.5-20170707-GEN,Battelle Applied Genomics,TREE_004-O-1-24.5-20170707-GEN-DNA1,,BMI_Plate51WellE7,BMI_qPCR_SOP_v6,31,N,16S,bacteria and archaea,39951.6,8624.3,/4JMnnzktjKOnJ64C5ylpQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T204337Z,RELEASE-2021
0614a273-2ab6-450f-9044-7d73847b24de,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-07-07T15:24Z,2018-05-09,water,TREE_004-O-1-24.5-20170707-GEN,Battelle Applied Genomics,TREE_004-O-1-24.5-20170707-GEN-DNA1,,BMI_Plate51WellE7,BMI_qPCR_SOP_v5,31,N,ITS,fungi,12.5,0.4,hZbYwvE98vDPiOpe6ZBOfQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T204337Z,RELEASE-2021
6c12dd76-57a7-4ef5-af95-895e73f81858,TREE_001.basePlot.bgc,D05,TREE,TREE_001,2017-07-07T15:27Z,2018-05-10,water,TREE_001-O-38-33.5-20170707-GEN,Battelle Applied Genomics,TREE_001-O-38-33.5-20170707-GEN-DNA1,,BMI_Plate51WellD5,BMI_qPCR_SOP_v5,63,N,16S,bacteria and archaea,39221.8,3536,hZbYwvE98vDPiOpe6ZBOfQ==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T204337Z,RELEASE-2021
08b5c39e-0497-4a07-aa9b-283d3996aea1,TREE_001.basePlot.bgc,D05,TREE,TREE_001,2017-07-07T15:27Z,2018-05-09,water,TREE_001-O-38-33.5-20170707-GEN,Battelle Applied Genomics,TREE_001-O-38-33.5-20170707-GEN-DNA1,,BMI_Plate51WellD5,BMI_qPCR_SOP_v5,63,N,ITS,fungi,14.7,1.6,hZbYwvE98vDPiOpe6ZBOfQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T204337Z,RELEASE-2021
aa9edd69-571f-4ebc-8599-dd58a48f5a3f,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-07-07T15:46Z,2018-05-09,water,TREE_004-O-2-16-20170707-GEN,Battelle Applied Genomics,TREE_004-O-2-16-20170707-GEN-DNA1,,BMI_Plate51WellE8,BMI_qPCR_SOP_v5,19,N,ITS,fungi,10,1.3,hZbYwvE98vDPiOpe6ZBOfQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T204337Z,RELEASE-2021
b6f9a4ad-aad0-4d6e-ab91-6106bf814ed4,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-07-07T15:46Z,2018-10-09,water,TREE_004-O-2-16-20170707-GEN,Battelle Applied Genomics,TREE_004-O-2-16-20170707-GEN-DNA1,,BMI_Plate51WellE8,BMI_qPCR_SOP_v6,19,N,16S,bacteria and archaea,26549.4,7540.1,/4JMnnzktjKOnJ64C5ylpQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T204337Z,RELEASE-2021
1cd16bb4-5eed-49bd-acf9-100b035d7978,TREE_001.basePlot.bgc,D05,TREE,TREE_001,2017-07-07T15:55Z,2018-05-10,water,TREE_001-O-7.5-24-20170707-GEN,Battelle Applied Genomics,TREE_001-O-7.5-24-20170707-GEN-DNA1,,BMI_Plate51WellD6,BMI_qPCR_SOP_v5,41,N,16S,bacteria and archaea,74018.6,9016.3,hZbYwvE98vDPiOpe6ZBOfQ==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T204337Z,RELEASE-2021
83dd882e-5410-49eb-b08c-987693f9bc06,TREE_014.basePlot.bgc,D05,TREE,TREE_014,2017-07-07T16:33Z,2018-05-09,water,TREE_014-M-11-34.5-20170707-GEN,Battelle Applied Genomics,TREE_014-M-11-34.5-20170707-GEN-DNA1,,BMI_Plate51WellF9,BMI_qPCR_SOP_v5,23,N,ITS,fungi,76.9,4.5,hZbYwvE98vDPiOpe6ZBOfQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T204337Z,RELEASE-2021
7c0ad89b-6dd1-4b58-b5f1-bc4bb264653d,TREE_014.basePlot.bgc,D05,TREE,TREE_014,2017-07-07T16:33Z,2018-10-09,water,TREE_014-M-11-34.5-20170707-GEN,Battelle Applied Genomics,TREE_014-M-11-34.5-20170707-GEN-DNA1,,BMI_Plate51WellF9,BMI_qPCR_SOP_v6,23,N,16S,bacteria and archaea,27362.7,6634.6,/4JMnnzktjKOnJ64C5ylpQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T204337Z,RELEASE-2021
8cc5af7c-8ff4-4389-8864-ee1c5ceef9e0,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-07-07T16:37Z,2018-05-09,water,TREE_004-O-31.5-0-20170707-GEN,Battelle Applied Genomics,TREE_004-O-31.5-0-20170707-GEN-DNA1,,BMI_Plate51WellE9,BMI_qPCR_SOP_v5,26,N,ITS,fungi,11.3,0.7,hZbYwvE98vDPiOpe6ZBOfQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T204337Z,RELEASE-2021
d41afbf2-8004-44ff-9503-81f4cd5ccb7e,TREE_004.basePlot.bgc,D05,TREE,TREE_004,2017-07-07T16:37Z,2018-10-09,water,TREE_004-O-31.5-0-20170707-GEN,Battelle Applied Genomics,TREE_004-O-31.5-0-20170707-GEN-DNA1,,BMI_Plate51WellE9,BMI_qPCR_SOP_v6,26,N,16S,bacteria and archaea,40307,7924.8,/4JMnnzktjKOnJ64C5ylpQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T204337Z,RELEASE-2021
47f5f6f6-faf4-4cb0-8af7-d97e1c74fce6,TREE_014.basePlot.bgc,D05,TREE,TREE_014,2017-07-07T16:57Z,2018-05-09,water,TREE_014-M-31-39-20170707-GEN,Battelle Applied Genomics,TREE_014-M-31-39-20170707-GEN-DNA1,,BMI_Plate51WellF10,BMI_qPCR_SOP_v5,29,N,ITS,fungi,37.6,2,hZbYwvE98vDPiOpe6ZBOfQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T204337Z,RELEASE-2021
