uid,domainID,siteID,plotID,namedLocation,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,smRemarks,smMeasuredBy,smDataQF,publicationDate,release
fa0b58fd-653a-467e-8d6f-bea99c46e445,D05,TREE,TREE_002,TREE_002.basePlot.bgc,2017-07-07T18:50Z,TREE_002-O-7-38-20170707,,TREE_002-O-7-38-20170707,NEON.DOC.014048vJ,O,2017-07-07T22:45Z,2017-07-10T13:22Z,2.01,7.02,4.27,1.217,0.451,,cwojan@battelleecology.org,,20201217T224754Z,RELEASE-2021
b1d73c24-5418-4b7f-be3b-a4c39d97c227,D05,TREE,TREE_003,TREE_003.basePlot.bgc,2017-07-07T19:01Z,TREE_003-M-35.5-18-20170707,,TREE_003-M-35.5-18-20170707,NEON.DOC.014048vJ,M,2017-07-07T22:45Z,2017-07-10T13:22Z,2.12,12.19,10.65,0.181,0.847,,cwojan@battelleecology.org,,20201217T224754Z,RELEASE-2021
6d4579f1-0205-448c-bbad-75a256010e04,D05,TREE,TREE_003,TREE_003.basePlot.bgc,2017-07-07T19:21Z,TREE_003-M-32-23-20170707,,TREE_003-M-32-23-20170707,NEON.DOC.014048vJ,M,2017-07-07T22:45Z,2017-07-10T13:22Z,2.15,12.09,10.62,0.174,0.852,,cwojan@battelleecology.org,,20201217T224754Z,RELEASE-2021
7162e5cb-12ff-41d8-8808-b7eaac2f1bf8,D05,TREE,TREE_006,TREE_006.basePlot.bgc,2017-07-07T19:31Z,TREE_006-M-7-7.5-20170707,,TREE_006-M-7-7.5-20170707,NEON.DOC.014048vJ,M,2017-07-07T22:45Z,2017-07-10T13:22Z,2.14,12.18,10.4,0.215,0.823,,cwojan@battelleecology.org,,20201217T224754Z,RELEASE-2021
129a1304-cc05-45af-988a-95bd573fe2ff,D05,TREE,TREE_003,TREE_003.basePlot.bgc,2017-07-07T19:38Z,TREE_003-M-17.5-39-20170707,,TREE_003-M-17.5-39-20170707,NEON.DOC.014048vJ,M,2017-07-07T22:45Z,2017-07-10T13:22Z,2.18,12.17,10.8,0.159,0.863,,cwojan@battelleecology.org,,20201217T224754Z,RELEASE-2021
fcfb6892-19b6-4927-95d8-4afbd6698bfc,D05,TREE,TREE_049,TREE_049.basePlot.bgc,2017-07-10T15:42Z,TREE_049-M-36.5-16.5-20170710,,TREE_049-M-36.5-16.5-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.11,12.1,10.01,0.265,0.791,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
1746f104-e83f-486a-9f91-772725bb16f3,D05,TREE,TREE_006,TREE_006.basePlot.bgc,2017-07-10T15:50Z,TREE_006-M-35.5-10-20170710,,TREE_006-M-35.5-10-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.14,12.19,9.92,0.292,0.774,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
89a40edf-c0b2-4966-b184-46a8c30f4895,D05,TREE,TREE_049,TREE_049.basePlot.bgc,2017-07-10T16:08Z,TREE_049-M-1-15.5-20170710,,TREE_049-M-1-15.5-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.06,12.02,10.33,0.204,0.83,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
0aaa71cf-4160-4bd5-a475-b52f987b4601,D05,TREE,TREE_006,TREE_006.basePlot.bgc,2017-07-10T16:17Z,TREE_006-M-32-38-20170710,,TREE_006-M-32-38-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.07,12.14,11.14,0.11,0.901,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
566fe554-444c-45a6-a1cc-c486cfd5bdf7,D05,TREE,TREE_049,TREE_049.basePlot.bgc,2017-07-10T16:25Z,TREE_049-M-0-26-20170710,,TREE_049-M-0-26-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.16,12.25,9.76,0.328,0.753,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
cc0fba76-d2bc-44de-97f8-673ac3119295,D05,TREE,TREE_046,TREE_046.basePlot.bgc,2017-07-10T17:38Z,TREE_046-M-35.5-22-20170710,,TREE_046-M-35.5-22-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.12,12.02,10.01,0.255,0.797,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
905e87ce-e714-4ead-a863-5b72caa7f865,D05,TREE,TREE_041,TREE_041.basePlot.bgc,2017-07-10T17:40Z,TREE_041-M-7-16.5-20170710,,TREE_041-M-7-16.5-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.08,12.09,9.77,0.302,0.768,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
f618642d-c51b-4096-bb08-c1914c875fa1,D05,TREE,TREE_046,TREE_046.basePlot.bgc,2017-07-10T17:56Z,TREE_046-M-1-24-20170710,,TREE_046-M-1-24-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.15,12.15,10.5,0.198,0.835,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
99578329-1439-45be-9e43-4881e81f3aec,D05,TREE,TREE_041,TREE_041.basePlot.bgc,2017-07-10T18:10Z,TREE_041-M-34-22.5-20170710,,TREE_041-M-34-22.5-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.05,12.01,9.18,0.397,0.716,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
c7baffeb-1fdf-45be-8f54-b4db39b27752,D05,TREE,TREE_046,TREE_046.basePlot.bgc,2017-07-10T18:15Z,TREE_046-M-19-2.5-20170710,,TREE_046-M-19-2.5-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-14T00:50Z,2.15,12.1,9.44,0.365,0.733,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
8992a068-795c-4d0e-8432-e5ab131e7655,D05,TREE,TREE_041,TREE_041.basePlot.bgc,2017-07-10T18:25Z,TREE_041-M-31-19-20170710,,TREE_041-M-31-19-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.08,12.04,9.8,0.29,0.775,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
6c34f5cb-2fe0-4d18-9a28-51267dade66b,D05,TREE,TREE_050,TREE_050.basePlot.bgc,2017-07-10T19:00Z,TREE_050-M-21.5-5-20170710,,TREE_050-M-21.5-5-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.1,12.17,10.06,0.265,0.79,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
5bb887c9-387d-4b53-989c-84695c56fd01,D05,TREE,TREE_050,TREE_050.basePlot.bgc,2017-07-10T19:06Z,TREE_050-M-12.5-7-20170710,,TREE_050-M-12.5-7-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.12,12.19,10.68,0.176,0.85,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
7d9b8c8f-b08e-423a-8b77-cd633281a25f,D05,TREE,TREE_050,TREE_050.basePlot.bgc,2017-07-10T19:18Z,TREE_050-M-4.5-28.5-20170710,,TREE_050-M-4.5-28.5-20170710,NEON.DOC.014048vJ,M,2017-07-10T21:51Z,2017-07-13T12:50Z,2.06,12.03,10.1,0.24,0.806,,radams@battelleecology.org,,20201217T224754Z,RELEASE-2021
f85a82a1-8eb4-427a-8f09-031b34905e29,D05,TREE,TREE_004,TREE_004.basePlot.bgc,2017-10-17T15:39Z,TREE_004-O-37.5-33.5-20171017,,TREE_004-O-37.5-33.5-20171017,NEON.DOC.014048vJ,O,2017-10-18T13:24Z,2017-10-20T15:49Z,2.17,7.11,3.06,4.551,0.18,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
bb37cf56-8b55-40dc-bc4f-2e75d05b7bac,D05,TREE,TREE_003,TREE_003.basePlot.bgc,2017-10-17T15:54Z,TREE_003-M-26.5-5-20171017,,TREE_003-M-26.5-5-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.14,12.22,10.96,0.143,0.875,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
40f214c1-42bb-4d11-a97f-2926f34891a9,D05,TREE,TREE_004,TREE_004.basePlot.bgc,2017-10-17T15:55Z,TREE_004-O-37.5-16.5-20171017,,TREE_004-O-37.5-16.5-20171017,NEON.DOC.014048vJ,O,2017-10-18T13:24Z,2017-10-20T15:49Z,2.14,7.15,2.76,7.081,0.124,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
49a5192b-81a6-413f-b284-66570286001f,D05,TREE,TREE_003,TREE_003.basePlot.bgc,2017-10-17T16:19Z,TREE_003-M-12.5-5-20171017,,TREE_003-M-12.5-5-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.02,12.03,10.66,0.159,0.863,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
4d86eb60-6dea-474c-ac41-8b45965bcecc,D05,TREE,TREE_004,TREE_004.basePlot.bgc,2017-10-17T16:20Z,TREE_004-O-5-35-20171017,,TREE_004-O-5-35-20171017,NEON.DOC.014048vJ,O,2017-10-18T13:24Z,2017-10-20T15:49Z,2.11,7.04,2.85,5.662,0.15,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
dd612737-ff4c-46d3-b736-ad044f4c4635,D05,TREE,TREE_003,TREE_003.basePlot.bgc,2017-10-17T16:54Z,TREE_003-M-33-23-20171017,,TREE_003-M-33-23-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.02,11.98,9.76,0.287,0.777,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
5fd66b07-cdd7-468a-8804-6e86c6b607bf,D05,TREE,TREE_002,TREE_002.basePlot.bgc,2017-10-17T17:50Z,TREE_002-O-15.5-37-20171017,,TREE_002-O-15.5-37-20171017,NEON.DOC.014048vJ,O,2017-10-18T13:24Z,2017-10-20T15:49Z,2.06,7.12,3.38,2.833,0.261,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
706495be-8d06-40a6-a37e-8506bd300e92,D05,TREE,TREE_002,TREE_002.basePlot.bgc,2017-10-17T18:09Z,TREE_002-O-30.5-32.5-20171017,,TREE_002-O-30.5-32.5-20171017,NEON.DOC.014048vJ,O,2017-10-18T13:24Z,2017-10-20T15:49Z,2.1,7.14,2.89,5.38,0.157,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
b654e5f2-caae-4fda-a518-364b9dfd0f57,D05,TREE,TREE_014,TREE_014.basePlot.bgc,2017-10-17T18:20Z,TREE_014-M-1.5-22.5-20171017,,TREE_014-M-1.5-22.5-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.1,12.07,10.34,0.21,0.826,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
4d74e719-9600-4ebf-805e-7823fcbfa694,D05,TREE,TREE_002,TREE_002.basePlot.bgc,2017-10-17T18:32Z,TREE_002-O-4-15.5-20171017,,TREE_002-O-4-15.5-20171017,NEON.DOC.014048vJ,O,2017-10-18T13:24Z,2017-10-20T15:49Z,2.13,7.12,4.02,1.64,0.379,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
97d58b03-0d85-4df3-8bb4-2752bbd574c4,D05,TREE,TREE_014,TREE_014.basePlot.bgc,2017-10-17T18:49Z,TREE_014-M-32-0-20171017,,TREE_014-M-32-0-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.16,12.15,10.96,0.135,0.881,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
4c78ef78-4ed1-4fcb-91e1-02d0e80f65c6,D05,TREE,TREE_014,TREE_014.basePlot.bgc,2017-10-17T19:16Z,TREE_014-M-1.5-7.5-20171017,,TREE_014-M-1.5-7.5-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.01,11.95,10.57,0.161,0.861,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
9aa88eec-0621-4ebb-ad21-e03c8c2cba1c,D05,TREE,TREE_006,TREE_006.basePlot.bgc,2017-10-17T19:28Z,TREE_006-M-38-3.5-20171017,,TREE_006-M-38-3.5-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.11,12.04,10.26,0.218,0.821,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
26f69402-0743-4aa6-8ed5-6484084549b4,D05,TREE,TREE_006,TREE_006.basePlot.bgc,2017-10-17T19:44Z,TREE_006-M-33-30.5-20171017,,TREE_006-M-33-30.5-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.11,12.12,10.96,0.131,0.884,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
037261ca-0a0d-4095-b228-018cb42886db,D05,TREE,TREE_001,TREE_001.basePlot.bgc,2017-10-17T19:51Z,TREE_001-M-22.5-2.5-20171017,,TREE_001-M-22.5-2.5-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.05,12.03,10.43,0.191,0.84,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
a40bc26d-fadb-405f-aeca-e8423f50af8d,D05,TREE,TREE_006,TREE_006.basePlot.bgc,2017-10-17T20:06Z,TREE_006-M-4.5-39.5-20171017,,TREE_006-M-4.5-39.5-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.05,12.06,10.83,0.14,0.877,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
a1a41762-63d9-4180-87f3-4031606ca91c,D05,TREE,TREE_001,TREE_001.basePlot.bgc,2017-10-17T20:35Z,TREE_001-M-6.5-25-20171017,,TREE_001-M-6.5-25-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.14,12.09,10.66,0.168,0.856,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
1d5fa016-7fcb-4f34-ad55-a8c73c758df2,D05,TREE,TREE_001,TREE_001.basePlot.bgc,2017-10-17T21:01Z,TREE_001-M-31.5-31-20171017,,TREE_001-M-31.5-31-20171017,NEON.DOC.014048vJ,M,2017-10-18T13:24Z,2017-10-20T15:49Z,2.11,12.09,10.42,0.201,0.833,,shoffman@field-ops.org,,20201217T224906Z,RELEASE-2021
905a41f6-0914-4fdc-bdb6-f47282a76035,D05,TREE,TREE_046,TREE_046.basePlot.bgc,2017-10-18T14:30Z,TREE_046-M-15-30.5-20171018,,TREE_046-M-15-30.5-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.11,12.2,9.47,0.371,0.729,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
a3eecae6-5221-4fa7-9931-3d7aa0155559,D05,TREE,TREE_046,TREE_046.basePlot.bgc,2017-10-18T14:54Z,TREE_046-M-31-32-20171018,,TREE_046-M-31-32-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.09,12.15,10.17,0.245,0.803,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
dc48578e-ec15-4ab0-9ce4-dbe71cc28b2b,D05,TREE,TREE_046,TREE_046.basePlot.bgc,2017-10-18T15:15Z,TREE_046-M-18.5-7.5-20171018,,TREE_046-M-18.5-7.5-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.12,12.2,9.4,0.385,0.722,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
d9227f11-d6e7-47ac-a20b-15822e3e4c2b,D05,TREE,TREE_049,TREE_049.basePlot.bgc,2017-10-18T15:59Z,TREE_049-M-15.5-6.5-20171018,,TREE_049-M-15.5-6.5-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.14,12.08,10.06,0.255,0.797,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
97a0841a-74ad-4ed5-b593-d233761b77dd,D05,TREE,TREE_049,TREE_049.basePlot.bgc,2017-10-18T16:25Z,TREE_049-M-35-22.5-20171018,,TREE_049-M-35-22.5-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.19,12.2,10.9,0.149,0.87,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
85b849a2-03cb-494c-9ebb-e0473f246057,D05,TREE,TREE_049,TREE_049.basePlot.bgc,2017-10-18T16:46Z,TREE_049-M-16-38.5-20171018,,TREE_049-M-16-38.5-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.14,12.14,9.66,0.33,0.752,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
d6cdce5e-770a-4b09-a8ab-b09a81b65e7f,D05,TREE,TREE_050,TREE_050.basePlot.bgc,2017-10-18T18:02Z,TREE_050-M-34.5-27-20171018,,TREE_050-M-34.5-27-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.13,12.13,10.38,0.212,0.825,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
a1f981ff-1789-412d-a82b-61a240fe48ce,D05,TREE,TREE_050,TREE_050.basePlot.bgc,2017-10-18T18:25Z,TREE_050-M-12-31-20171018,,TREE_050-M-12-31-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.18,12.2,9.73,0.327,0.753,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
271f726e-09c0-49ec-87db-87eedc2fe777,D05,TREE,TREE_050,TREE_050.basePlot.bgc,2017-10-18T18:51Z,TREE_050-M-26.5-4.5-20171018,,TREE_050-M-26.5-4.5-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.11,12.11,10.21,0.235,0.81,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
a3aa8178-d18f-4df3-95da-1e76344fc0c3,D05,TREE,TREE_041,TREE_041.basePlot.bgc,2017-10-18T19:49Z,TREE_041-M-37-18-20171018,,TREE_041-M-37-18-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.16,12.23,10.09,0.27,0.787,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
e5140a4b-0e4c-4327-bee4-c1a8fd9d43db,D05,TREE,TREE_041,TREE_041.basePlot.bgc,2017-10-18T20:08Z,TREE_041-M-37.5-33-20171018,,TREE_041-M-37.5-33-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.08,12.16,10.05,0.265,0.791,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
cec22748-b418-4a7b-8cfd-2cafb8cd456d,D05,TREE,TREE_041,TREE_041.basePlot.bgc,2017-10-18T20:33Z,TREE_041-M-8.5-18-20171018,,TREE_041-M-8.5-18-20171018,NEON.DOC.014048vJ,M,2017-10-19T15:24Z,2017-10-23T15:49Z,2.14,12.12,9.3,0.394,0.717,,cwojan@battelleecology.org,,20201217T224906Z,RELEASE-2021
df4a16c0-ae9c-49c1-bf34-30cae0008ebd,D05,TREE,TREE_003,TREE_003.basePlot.bgc,2018-05-08T16:19Z,TREE_003-M-10-30.5-20180508,B00000020815,TREE_003-M-10-30.5-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:49Z,2018-05-11T16:50Z,2.13,12.13,11.11,0.114,0.898,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
1c458b2b-def1-4dab-86d2-2caa9aa2ba18,D05,TREE,TREE_003,TREE_003.basePlot.bgc,2018-05-08T16:43Z,TREE_003-M-39-24-20180508,B00000020816,TREE_003-M-39-24-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:54Z,2018-05-11T16:54Z,2.16,12.16,10.49,0.2,0.833,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
7d10178a-9fe0-472b-85e4-7946c7d248e2,D05,TREE,TREE_002,TREE_002.basePlot.bgc,2018-05-08T18:14Z,TREE_002-O-1-0.5-20180508,B00000020814,TREE_002-O-1-0.5-20180508-SM,NEON.DOC.014048vK,O,2018-05-09T16:01Z,2018-05-11T16:59Z,2.14,7.15,2.65,8.824,0.102,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
376a3697-10b6-49de-b2be-8a6dab6155e8,D05,TREE,TREE_002,TREE_002.basePlot.bgc,2018-05-08T18:39Z,TREE_002-O-5-20-20180508,B00000020812,TREE_002-O-5-20-20180508-SM,NEON.DOC.014048vK,O,2018-05-09T15:58Z,2018-05-11T16:57Z,2.13,7.14,3.2,3.682,0.214,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
db72a4a2-d1c1-4aa2-b8fe-4987ba7c73d8,D05,TREE,TREE_002,TREE_002.basePlot.bgc,2018-05-08T18:58Z,TREE_002-M-30.5-17.5-20180508,B00000020813,TREE_002-M-30.5-17.5-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T16:00Z,2018-05-11T16:58Z,2.16,7.16,2.77,7.197,0.122,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
50fee065-049d-4318-8476-6251ebb6a5fd,D05,TREE,TREE_046,TREE_046.basePlot.bgc,2018-05-08T20:02Z,TREE_046-M-31-27-20180508,B00000020676,TREE_046-M-31-27-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:42Z,2018-05-11T16:49Z,2.13,12.14,9.5,0.358,0.736,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
b644ff83-bb31-4f77-9422-830c3d77b61e,D05,TREE,TREE_050,TREE_050.basePlot.bgc,2018-05-08T20:08Z,TREE_050-M-35-29.5-20180508,B00000020672,TREE_050-M-35-29.5-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:57Z,2018-05-11T16:56Z,2.03,12.02,10.08,0.241,0.806,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
ed6736f3-9e45-4f62-8be7-e4f9fae0aa6e,D05,TREE,TREE_041,TREE_041.basePlot.bgc,2018-05-08T20:30Z,TREE_041-M-38-0-20180508,B00000020650,TREE_041-M-38-0-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:34Z,2018-05-11T16:46Z,2.16,12.14,8.83,0.496,0.668,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
a26c8354-561c-4027-a18d-8e399b3a096a,D05,TREE,TREE_050,TREE_050.basePlot.bgc,2018-05-08T20:33Z,TREE_050-M-35-8-20180508,B00000020671,TREE_050-M-35-8-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:53Z,2018-05-11T16:53Z,2.12,12.14,10.07,0.26,0.793,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
461fad92-651b-4447-a305-ef21c7799543,D05,TREE,TREE_041,TREE_041.basePlot.bgc,2018-05-08T20:49Z,TREE_041-M-23.5-31-20180508,B00000020651,TREE_041-M-23.5-31-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:40Z,2018-05-11T16:48Z,2.17,12.17,10.01,0.276,0.784,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
c6397839-7c45-4654-a764-e9969265ae20,D05,TREE,TREE_050,TREE_050.basePlot.bgc,2018-05-08T20:56Z,TREE_050-M-0.5-22-20180508,B00000020769,TREE_050-M-0.5-22-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:51Z,2018-05-11T16:53Z,2.1,12.09,9.84,0.291,0.775,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
3d2d0bde-0559-4d24-8627-6e6d1b571a97,D05,TREE,TREE_041,TREE_041.basePlot.bgc,2018-05-08T21:15Z,TREE_041-M-17.5-32.5-20180508,B00000020649,TREE_041-M-17.5-32.5-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:37Z,2018-05-11T16:47Z,2.08,12.06,10.22,0.226,0.816,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
05f0d5e3-c63e-467f-b28a-5ed0b1faf146,D05,TREE,TREE_046,TREE_046.basePlot.bgc,2018-05-08T21:26Z,TREE_046-M-8.5-13-20180508,B00000020658,TREE_046-M-8.5-13-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:44Z,2018-05-11T16:48Z,2.2,12.18,9.88,0.299,0.77,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
feb75f22-e57b-4aaf-8598-71aedf73a140,D05,TREE,TREE_046,TREE_046.basePlot.bgc,2018-05-08T21:30Z,TREE_046-M-25-6-20180508,B00000020677,TREE_046-M-25-6-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:28Z,2018-05-11T16:44Z,2.13,12.14,8.59,0.55,0.645,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
c59d8539-b2df-42a9-ba90-6675aa252a46,D05,TREE,TREE_003,TREE_003.basePlot.bgc,2018-05-09T04:47Z,TREE_003-M-6.5-4-20180508,B00000020817,TREE_003-M-6.5-4-20180508-SM,NEON.DOC.014048vK,M,2018-05-09T15:47Z,2018-05-11T16:50Z,2.12,12.13,10.77,0.157,0.864,,kpalo@battelleecology.org,,20201218T093809Z,RELEASE-2021
61f5f9ef-c5d0-4ecf-9f4f-cb9d705bf7dd,D05,TREE,TREE_004,TREE_004.basePlot.bgc,2018-05-09T15:47Z,TREE_004-O-3.5-19.5-20180509,B00000020818,TREE_004-O-3.5-19.5-20180509-SM,NEON.DOC.014048vK,O,2018-05-10T13:34Z,2018-05-15T14:25Z,2.1,7.1,2.78,6.353,0.136,,radams@battelleecology.org,,20201218T093809Z,RELEASE-2021
31356595-da42-4922-9b85-9cfbf940c3ca,D05,TREE,TREE_004,TREE_004.basePlot.bgc,2018-05-09T16:14Z,TREE_004-O-14-30.5-20180509,B00000020789,TREE_004-O-14-30.5-20180509-SM,NEON.DOC.014048vK,O,2018-05-10T13:30Z,2018-05-15T14:43Z,2.15,12.16,10.09,0.261,0.793,,radams@battelleecology.org,,20201218T093809Z,RELEASE-2021
0455346f-0b69-4151-b668-09c9236515e8,D05,TREE,TREE_001,TREE_001.basePlot.bgc,2018-05-09T18:47Z,TREE_001-M-1.5-21-20180509,B00000020810,TREE_001-M-1.5-21-20180509-SM,NEON.DOC.014048vK,M,2018-05-10T13:21Z,2018-05-15T14:28Z,2.17,12.18,10.81,0.159,0.863,,radams@battelleecology.org,,20201218T093809Z,RELEASE-2021
390bf249-02af-46f2-8b77-c2b9c0e0e57e,D05,TREE,TREE_001,TREE_001.basePlot.bgc,2018-05-09T19:37Z,TREE_001-M-39-24.5-20180509,B00000020811,TREE_001-M-39-24.5-20180509-SM,NEON.DOC.014048vK,M,2018-05-10T13:28Z,2018-05-15T14:26Z,2.09,12.1,10.94,0.131,0.884,,radams@battelleecology.org,,20201218T093809Z,RELEASE-2021
